"","ENVHA_235033541_trim25_frac","ENVHA_235057263_trim25_frac","ENVHA_235057491_trim25_frac","ENVHA_235057493_trim25_frac","ENVHA_235057560_trim25_frac","ENVHA_235063938_trim25_frac","ENVHA_235072464_trim25_frac","ENVHA_332760487_trim25_frac","ENVHA_332760505_trim25_frac","ENVHA_332761261_trim25_frac","ENVHA_332763462_trim25_frac","ENVHA_332766234_trim25_frac","ENVHA_332766361_trim25_frac","ENVHA_332766367_trim25_frac","ENVHA_332766382_trim25_frac","ENVHA_332766553_trim25_frac","ENVHA_332766565_trim25_frac","ENVHA_332766577_trim25_frac","ENVHA_332766585_trim25_frac","ENVHA_332767040_trim25_frac","ENVHA_332767115_trim25_frac","ENVHA_332767116_trim25_frac","ENVHA_332767131_trim25_frac","ENVHA_332767142_trim25_frac","ENVHA_332767164_trim25_frac","ENVHA_332767240_trim25_frac","ENVHA_332767265_trim25_frac","ENVHA_332767281_trim25_frac","ENVHA_332767798_trim25_frac","ENVHA_332767811_trim25_frac","ENVHA_332767828_trim25_frac","ENVHA_332767854_trim25_frac","ENVHA_332769255_trim25_frac","ENVHA_332769263_trim25_frac","ENVHA_332769282_trim25_frac","ENVHA_332769330_trim25_frac","ENVHA_332769475_trim25_frac","ENVHA_332770127_trim25_frac","ENVHA_332773187_trim25_frac","ENVHA_332773976_trim25_frac","ENVHA_332774160_trim25_frac","ENVHA_338311314_trim25_frac","ENVHA_338312231_trim25_frac","ENVHA_338312232_trim25_frac","ENVHA_338312247_trim25_frac","ENVHA_338313528_trim25_frac","ENVHA_338314157_trim25_frac","ENVHA_338314170_trim25_frac","ENVHA_338315335_trim25_frac","ENVHA_338316258_trim25_frac","ENVHA_338316278_trim25_frac","ENVHA_338318855_trim25_frac","ENVHA_338319683_trim25_frac","ENVHA_338319947_trim25_frac","ENVHA_338319976_trim25_frac","ENVHA_338337127_trim25_frac","ENVHA_338337295_trim25_frac","ENVHA_338337338_trim25_frac","ENVHA_338338122_trim25_frac","ENVHA_338339731_trim25_frac","ENVHA_338339754_trim25_frac"
"1069220",0,0.00034,2e-05,3e-05,3e-05,6e-05,4e-05,4e-05,4e-05,9e-05,4e-05,3e-05,4e-05,2e-05,2e-05,1e-05,5e-05,4e-05,4e-05,2e-05,0,3e-05,1e-05,2e-05,4e-05,4e-05,1e-05,4e-05,2e-05,5e-05,6e-05,4e-05,3e-05,5e-05,4e-05,4e-05,5e-05,6e-05,1e-04,6e-05,3e-05,3e-05,4e-05,3e-05,4e-05,4e-05,6e-05,0,3e-05,6e-05,3e-05,4e-05,4e-05,8e-05,0.00024,9e-05,3e-05,3e-05,2e-05,3e-05,2e-05
"1536772",0,0,0,0,0,0,0,0,0,0,0,3e-05,0,0,0,3e-05,0,0,0,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-05,0,1e-05,0,0,0,2e-05,1e-05
"1358",0.0025,0.00073,0.00082,0.00052,0.00044,0.00525,0.00044,0.00527,0.00034,0.00138,5e-04,0.00111,0.0015,0.00063,0.00877,0.00084,0.00124,0.00032,0.00145,0.01141,0.00209,0.00434,0.00485,0.01675,0.00058,0.00285,7e-05,0.00196,0.00078,0.0022,0.00034,7e-04,0.00224,0.00298,0.00089,0.00028,0.00167,0.00089,0.00097,0.0018,0.00055,0.00365,0.00025,0.00106,0.00044,0.00063,6e-04,0.00118,0.00043,0.00064,3e-04,0.00037,0.00041,0.00302,0.00174,0.00048,0.00062,0.00052,0.00194,0.00055,0.00227
"1553431",5e-05,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,0,2e-05,1e-05,0,0,0,1e-05,0,1e-05,1e-05,0,1e-05,1e-05,3e-05,8e-05,1e-05,0,3e-05,2e-05,1e-05,0,2e-05,0,2e-05,0,0,0.00059,1e-05,3e-05,1e-05,1e-05,0,1e-05,2e-05,1e-05,1e-05,2e-05,3e-05,3e-05,9e-05,1e-05,1e-05,1e-05,2e-05,1e-05,0,3e-05,2e-05,1e-05,0,0,2e-05,1e-05
"2219696",0.00089,0.00091,0.00091,0.00183,0.0017,0.00156,0.00062,0.00143,0.00709,0.00282,0.00247,0.00238,0.00171,0.0015,0.00127,0.00031,0.00047,0.00184,0.00153,0.00127,0.00013,0.00151,0.00081,0.00135,0.00047,0.00099,0.00016,0.00189,0.00084,0.00046,0.00177,0.00119,0.00068,0.00089,0.00123,0.00223,0.00047,0.00152,6e-04,0.00083,0.00211,0.00163,0.00357,0.00101,0.00183,0.00203,0.00264,0.00031,0.00254,0.00125,0.00267,0.00203,0.00264,7e-04,0.00088,0.00148,0.00261,0.00113,0.00051,0.00544,0.00086
"28251",0.00048,4e-05,5e-05,4e-05,3e-05,6e-05,2e-05,3e-05,7e-05,0.00048,2e-05,6e-05,0.00015,1e-05,3e-05,0.00011,9e-05,6e-05,1e-05,3e-05,0.00016,2e-05,1e-05,3e-05,5e-05,2e-05,0.00011,2e-05,3e-05,4e-05,1e-04,9e-05,0.00022,4e-05,4e-05,2e-05,9e-05,8e-05,7e-05,0.00013,3e-05,3e-05,2e-05,0.00055,3e-05,6e-05,1e-05,6e-05,3e-05,5e-05,8e-05,2e-05,3e-05,0.00021,0.00017,5e-05,5e-05,3e-04,0.00012,3e-05,0.00015
"1526927",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-05,0,1e-05,2e-05,0,0,0,1e-05,0,0,0,0,3e-05,0,0,0,0,0,0,0,2e-05,0,0,0,0,0,0,1e-05,0,0,0,0,1e-05,0,0,1e-05,0,0,1e-05,1e-05,0,4e-05,0,0
"2499144",8e-05,8e-05,9e-05,0.00017,0.00021,0.00016,6e-05,0.00017,0.00035,0.00029,0.00025,8e-05,0.00012,8e-05,0.00024,0.00011,0.00056,0.00023,0.00029,0.00025,5e-05,0.00024,0.00016,0.00021,0.00013,0.00019,7e-05,0.00026,0.00012,6e-05,9e-05,0.00011,0.00019,4e-05,0.00016,0.00024,0.00013,2e-04,0.00014,7e-05,0.00031,0.00029,0.00234,2e-05,0.00024,0.00025,0.00022,7e-05,0.00029,0.00013,0.00027,0.00019,0.00026,1e-05,0,0.00016,3e-04,0.00018,0.00014,0.00022,8e-05
"1785128",4e-05,1e-05,1e-05,1e-05,1e-05,3e-05,2e-05,0,0,0,0,3e-05,2e-05,0,0,4e-05,6e-05,0,2e-05,0,3e-05,0,0,0,1e-05,0,0,0,0,3e-05,1e-05,1e-05,2e-05,4e-05,0,0,8e-05,1e-05,1e-05,8e-05,0,1e-05,0,2e-05,0,0,1e-05,0,0,0,0,0,0,3e-05,3e-05,1e-05,0,1e-05,3e-05,0,5e-05
"2592652",0.00013,7e-05,6e-05,0.00012,0.00019,0.00037,9e-05,1e-04,9e-05,1e-04,0.00014,0.00011,6e-05,5e-05,8e-05,5e-05,0.00024,0.00013,1e-04,8e-05,3e-05,1e-04,6e-05,1e-04,5e-05,7e-05,1e-05,0.00013,7e-05,0.00012,0.00015,9e-05,0.00015,0.00014,1e-04,0.00015,5e-05,6e-05,9e-05,0.00011,0.00014,1e-04,0.00039,6e-05,0.00014,0.00011,0.00015,3e-05,0.00013,9e-05,0.00013,0.00013,0.00013,5e-05,6e-05,1e-04,0.00012,3e-05,1e-04,0.00026,5e-05
"762954",3e-05,1e-05,0,0,0,0,1e-05,0,0,2e-05,0,0,0,0,0,0,1e-05,0,1e-05,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-05,0,1e-05,0,3e-05,0,0,0,0,0,1e-05,1e-05,0,0,0,0,1e-05,0,0,0,8e-05,0,1e-05,0,0,1e-05,3e-05
"327160",0.00015,0,0,2e-05,1e-05,0,2e-05,1e-05,1e-05,2e-05,1e-05,3e-05,1e-05,1e-05,1e-05,1e-05,2e-05,2e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,3e-05,1e-05,1e-05,1e-05,3e-05,5e-05,1e-05,2e-05,1e-05,3e-05,3e-05,1e-05,2e-05,1e-05,1e-05,1e-05,2e-05,2e-05,2e-05,1e-05,1e-05,1e-05,3e-05,2e-05,1e-05,2e-05,2e-05,3e-05,2e-05,2e-05,2e-05,2e-05,0.00381,3e-05
"1648404",3e-05,6e-05,0.00012,0.00016,0.00017,7e-05,3e-05,0.00019,0.00025,3e-05,0.00029,3e-05,7e-05,6e-05,0.00018,4e-05,5e-05,0.00027,0.00074,2e-04,0,2e-04,0.00011,0.00017,4e-05,0.00015,4e-05,0.00027,0.00013,0.00082,0.00041,0.00021,0.00011,0.00011,0.00041,0.00025,6e-05,2e-04,1e-04,0.00085,0.00028,0.00025,0.00012,2e-05,3e-04,0.00043,0.00043,4e-05,0.00037,2e-04,0.00043,3e-04,0.00028,0,1e-05,0.00021,0.00031,0.00086,5e-05,0.00048,9e-05
"1295609",5e-05,5e-05,1e-05,0.00011,1e-04,2e-05,1e-05,0.00011,2e-05,1e-05,8e-05,2e-05,0,2e-05,3e-05,3e-05,2e-05,5e-05,6e-05,4e-05,7e-05,7e-05,3e-05,3e-05,5e-05,0.00011,1e-05,9e-05,5e-05,1e-05,6e-05,4e-05,0,3e-05,4e-05,2e-04,1e-05,9e-05,0,0,7e-05,1e-04,2e-05,2e-05,9e-05,9e-05,9e-05,6e-05,0.00013,5e-05,3e-05,0.00016,1e-04,0,1e-05,3e-05,8e-05,4e-05,1e-05,9e-05,1e-05
"328814",6e-05,3e-05,1e-04,8e-05,4e-05,0,5e-05,3e-05,8e-05,0,3e-05,0,1e-05,3e-05,4e-05,5e-05,2e-05,5e-05,2e-05,3e-05,4e-05,5e-05,4e-05,3e-05,4e-05,3e-05,1e-05,4e-05,1e-04,3e-05,0.00011,5e-05,0,6e-05,8e-05,4e-05,2e-05,4e-05,0,0,5e-05,6e-05,0,4e-05,4e-05,0.00012,0.00012,0.00051,3e-05,4e-05,2e-05,4e-05,3e-05,0,0,4e-05,6e-05,1e-05,0,3e-05,0.00018
"205844",0.00051,1e-04,6e-05,5e-05,0.00011,2e-04,0.00018,6e-05,5e-05,0.00024,6e-05,0.00024,0.00018,9e-05,7e-05,0.00018,0.00013,0.00011,0.00048,6e-05,1e-04,7e-05,4e-05,6e-05,2e-05,5e-05,2e-05,1e-04,8e-05,0.00038,0.00087,0.00023,2e-04,0.00027,6e-05,8e-05,0.00016,0.00018,5e-05,0.00014,8e-05,9e-05,0.00013,0.00022,0.00012,0.00016,0.00015,2e-05,0.00011,0.00023,0.00012,1e-04,1e-04,7e-04,0.00073,0.00012,1e-04,0.00015,0.00032,0.00014,0.00019
"267818",0,1e-05,1e-05,0.00015,0.00016,0,0.00012,0.00029,0.00015,2e-05,0.00033,0,0,4e-05,7e-05,0.00041,0.00111,0.00011,0,9e-05,0,1e-04,4e-05,9e-05,6e-05,9e-05,3e-05,0.00016,9e-05,0,8e-05,1e-04,0,0,5e-05,0.00013,3e-05,0.00016,0,0,0.00019,2e-04,0,0,0.00012,0.00022,0.00018,2e-05,0.00021,5e-05,0.00014,0.00026,0.00014,0.00103,0,0.00016,0.00065,0.00015,1e-05,2e-05,6e-05
"66219",0,3e-05,0.00051,0.00019,0.00017,0.00011,0.00019,0.00013,7e-05,3e-05,0.00014,1e-05,2e-05,0.00017,0.00012,0.00028,8e-05,0.00013,8e-05,0.00013,0,0.00019,0.00028,0.00014,7e-05,0.00015,0.00068,0.00015,0.00014,0.00014,2e-05,1e-04,7e-05,3e-05,0.00011,0.00018,9e-05,1e-04,2e-05,6e-05,0.00017,0.00017,3e-05,7e-05,0.00013,0.00021,0.00014,0.00103,0.00017,1e-04,5e-05,0.00017,0.00013,0,0,8e-05,0.00016,4e-05,0.00013,5e-05,8e-05
"571913",0.00012,8e-05,0.00012,0.00028,0.00029,0.00026,0.00014,0.00024,0.00018,0.00016,0.00029,0.00058,8e-05,1e-04,0.00025,9e-05,0.00016,3e-04,0.00024,0.00031,1e-05,0.00021,0.00012,0.00024,0.00016,0.00021,4e-05,0.00031,0.00015,0.00015,2e-04,0.00023,0.00014,1e-04,0.00026,3e-04,8e-05,0.00026,0.00014,0.00013,0.00036,0.00021,0.00024,8e-05,0.00025,0.00023,0.00032,5e-05,0.00027,0.00044,0.00024,0.00029,3e-04,5e-05,3e-05,0.00023,0.00027,7e-05,7e-05,9e-05,0.00026
"2001",8e-05,3e-05,2e-05,6e-05,6e-05,0.00013,5e-05,5e-05,0.00013,6e-05,9e-05,0.00012,0,4e-05,2e-05,4e-05,2e-05,8e-05,4e-05,3e-05,0,4e-05,2e-05,3e-05,7e-05,4e-05,1e-05,6e-05,1e-04,2e-05,8e-05,1e-04,3e-05,0.00012,6e-05,7e-05,4e-05,8e-05,7e-05,4e-05,6e-05,4e-05,8e-05,5e-05,6e-05,4e-05,9e-05,1e-05,5e-05,9e-05,5e-05,8e-05,5e-05,8e-05,7e-05,7e-05,5e-05,7e-05,6e-05,6e-05,4e-05
"1112",5e-05,3e-05,3e-05,5e-05,4e-05,5e-05,3e-05,3e-05,3e-05,9e-05,5e-05,6e-05,7e-05,1e-05,5e-05,3e-05,3e-05,8e-05,0,4e-05,6e-05,4e-05,2e-05,4e-05,4e-05,3e-05,0,5e-05,4e-05,6e-05,5e-05,4e-05,9e-05,2e-05,5e-05,7e-05,5e-05,0.00011,6e-05,1e-05,5e-05,6e-05,5e-05,4e-05,8e-05,7e-05,5e-05,2e-05,6e-05,3e-05,3e-05,7e-05,9e-05,0.00034,0.00011,5e-05,9e-05,4e-05,0,4e-05,3e-05
"1071085",0.00106,7e-05,1e-05,2e-05,1e-05,4e-04,6e-05,0,1e-05,0.00019,0,0.00045,0.00016,1e-05,0,0.00011,0.00029,0,0.00023,0,5e-04,0,0,0,4e-05,0,1e-05,0,2e-05,0.00024,1e-04,1e-04,0.00032,0.00019,6e-05,0,0.00034,0.00041,0.00023,0.00081,0,0,2e-05,0.00027,2e-05,1e-05,2e-05,0,0,0.00021,4e-05,1e-05,0,0.00071,0.00134,5e-05,0,0.00012,0.00052,1e-04,0.00023
"571915",0,2e-04,0.00017,5e-05,6e-05,4e-05,0.00012,2e-05,2e-05,2e-05,3e-05,0.00019,0.00017,0.00012,2e-05,3e-05,6e-05,4e-05,6e-05,3e-05,3e-05,2e-05,1e-05,2e-05,6e-05,1e-05,1e-05,3e-05,5e-05,8e-05,1e-05,3e-05,3e-05,1e-05,5e-05,3e-05,1e-05,2e-05,0,6e-05,2e-05,3e-05,1e-05,0,5e-05,5e-05,3e-05,1e-05,2e-05,6e-05,3e-05,2e-05,2e-05,3e-05,1e-05,5e-05,3e-05,1e-05,8e-05,2e-05,0.00013
"1882749",6e-05,1e-05,2e-05,2e-05,1e-05,3e-05,2e-05,4e-05,2e-05,3e-05,2e-05,7e-05,0,2e-05,2e-05,1e-05,7e-05,3e-05,7e-05,2e-05,0,2e-05,1e-05,2e-05,2e-05,2e-05,2e-05,3e-05,3e-05,2e-05,7e-05,2e-05,3e-05,3e-05,3e-05,2e-05,0,4e-05,7e-05,9e-05,3e-05,3e-05,2e-05,5e-05,3e-05,5e-05,3e-05,2e-05,3e-05,3e-05,5e-05,3e-05,3e-05,9e-05,3e-05,4e-05,3e-05,3e-05,4e-05,2e-05,4e-05
"28077",0.00012,0.00017,0.00025,0.00043,0.00043,0.00022,0.00014,4e-04,0.00184,4e-05,0.00043,9e-05,8e-05,0.00047,0.00027,7e-05,0.00016,0.00052,0.00102,0.00025,6e-05,0.00041,0.00021,0.00025,0.00018,0.00046,6e-05,0.00046,0.00025,0.00015,0.00088,0.00054,0.00047,0.00018,0.00028,0.00056,0.00018,0.00043,3e-05,1e-04,0.00065,0.00031,0.00129,4e-05,0.00047,0.00046,0.00157,5e-05,0.00072,0.00071,0.00028,0.00061,0.00064,0.00015,0.00022,0.00145,0.00033,0.00046,1e-04,0.00019,0.00107
"76594",0,0,0,0,0,1e-05,0,0,0,0,0,2e-05,0,0,1e-05,1e-05,0,0,0,0,3e-05,0,0,0,0,0,0,0,0,0,0,1e-05,0,0,1e-05,0,9e-05,0,0,4e-05,0,1e-05,2e-05,1e-05,0,0,0,1e-05,0,0,0,0,0,0,6e-05,0,1e-05,1e-05,1e-05,0,0
"299146",2e-05,0,0,1e-05,1e-05,0,2e-05,1e-05,2e-05,2e-05,1e-05,1e-05,1e-05,1e-05,0,0,0,1e-05,4e-05,0,0,0,0,0,0,0,0,1e-05,2e-05,1e-05,3e-05,2e-05,2e-05,4e-05,1e-05,1e-05,3e-05,0,6e-05,0,1e-05,0,1e-05,3e-05,1e-05,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,1e-05,7e-05,0.00015,2e-05,1e-05,0,0,3e-05,3e-05
"28072",5e-05,3e-05,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,0,0,3e-05,0,1e-05,1e-05,1e-05,0.00017,0,0,0,1e-05,1e-05,4e-05,0,1e-05,0,1e-05,0,2e-05,0,0,2e-05,3e-05,3e-05,5e-05,3e-05,1e-05,0.0012,4e-05,0,0,0,1e-05,2e-05,2e-05,2e-05,2e-05,1e-05,0,3e-05,2e-05,2e-05,1e-05,2e-05,8e-05,0,2e-05,1e-05,1e-05,1e-05,3e-04,3e-05
"1449",3e-05,2e-05,2e-05,2e-05,2e-05,1e-05,0,2e-05,4e-05,1e-05,2e-05,0,0,1e-05,2e-05,0,0,2e-05,0,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,0,6e-05,2e-05,0,1e-05,2e-05,1e-05,0,1e-05,2e-05,0,1e-05,0,0,3e-05,2e-05,1e-05,1e-05,3e-05,4e-05,2e-05,1e-05,2e-05,2e-05,3e-05,1e-05,2e-05,3e-05,0,3e-05,2e-05,0,0,1e-05,2e-05
"488447",0.00699,0.00047,8e-05,0.00015,0.00018,0.00167,0.00057,1e-05,9e-05,0.00147,1e-05,0.00186,0.00171,8e-05,0,0.00107,0.0011,3e-05,0.00129,0,0.00216,0,0,0,0.00032,1e-05,5e-05,0,0.00029,0.00206,0.00056,0.00092,0.00297,0.00172,0.00039,1e-05,0.0029,0.00086,0.00201,0.00377,1e-05,0,0.00016,0.00188,8e-05,1e-05,4e-04,0,0,0.00029,0.00037,4e-05,0,0.00459,0.00501,0.00038,0,0.00045,0.00149,0.00047,0.00185
"2599401",4e-05,1e-05,1e-05,1e-05,0,0.00011,2e-05,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,6e-05,1e-05,0,0,1e-05,1e-05,0,1e-05,1e-05,4e-05,1e-05,2e-05,0,2e-05,0,1e-05,1e-04,3e-05,7e-05,0,1e-05,1e-05,1e-05,0,0,1e-05,2e-05,0,0,2e-05,0,1e-05,1e-05,9e-05,0,1e-05,1e-05,0,1e-05,0,0
"1219",9e-05,8e-05,3e-05,4e-05,2e-05,2e-05,3e-05,5e-05,4e-05,7e-05,6e-05,3e-05,1e-05,3e-05,4e-05,0.00017,2e-05,5e-05,5e-05,4e-05,0.00028,5e-05,4e-05,3e-05,2e-05,3e-05,1e-05,5e-05,4e-05,4e-05,1e-05,0,7e-05,6e-05,3e-05,6e-05,0.00058,6e-05,5e-05,5e-05,5e-05,6e-05,0.00029,5e-05,5e-05,1e-04,0.00018,1e-05,0.00011,2e-05,2e-04,5e-05,7e-05,8e-05,0.00011,9e-05,9e-05,3e-05,5e-05,8e-05,1e-05
"1357915",5e-05,0.00021,0.00038,9e-04,0.00087,0.00039,0.00022,0.00079,0.00089,0.00015,0.00157,0.00077,0.00019,0.00037,0.00075,0.00012,0.00028,0.0012,0.00025,0.00081,3e-05,0.00078,5e-04,0.00108,0.00022,0.00038,1e-04,0.00087,0.00078,0.00032,0.00026,0.00056,0.00054,0.00038,0.00088,0.00154,0.00019,0.00109,0.00038,0.00013,0.00157,0.00077,0.00026,7e-05,8e-04,0.00078,0.00068,2e-04,0.00128,0.00047,0.00152,0.00117,0.00174,0.00015,0,0.00059,0.00157,7e-04,0.00017,0.0096,9e-04
"1357916",0.00014,0,1e-05,1e-05,2e-05,6e-05,4e-05,1e-05,1e-05,2e-05,0,4e-05,6e-05,1e-05,0,4e-05,3e-05,1e-05,1e-05,1e-05,8e-05,1e-05,0,1e-05,3e-05,1e-05,1e-05,1e-05,1e-05,5e-05,1e-04,2e-05,5e-05,6e-05,1e-05,1e-05,0.00012,3e-05,9e-05,7e-05,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,0,1e-05,3e-05,2e-05,1e-05,1e-05,6e-05,4e-05,3e-05,1e-05,1e-05,4e-05,2e-05,6e-05
"2293838",4e-05,2e-05,1e-05,1e-05,2e-05,1e-05,2e-05,2e-05,1e-05,0,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,3e-05,2e-05,4e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,1e-05,2e-05,2e-05,3e-05,5e-05,4e-05,2e-05,2e-05,1e-05,2e-05,9e-05,3e-05,1e-05,0,1e-05,1e-05,2e-05,4e-05,1e-05,2e-05,2e-05,0,2e-05,2e-05,5e-05,2e-05,2e-05,6e-05,0,3e-05,2e-05,1e-05,4e-05,1e-04,2e-05
"1338689",0,1e-05,1e-05,1e-05,1e-05,1e-04,1e-05,1e-05,1e-05,4e-05,1e-05,0,1e-04,0,1e-05,0,0,1e-05,0,1e-05,6e-05,0.00011,9e-05,1e-05,0,5e-05,0,1e-05,2e-05,5e-05,1e-05,2e-05,0,8e-05,1e-05,1e-05,4e-05,6e-05,0,3e-04,0,8e-05,0,0,1e-05,1e-05,2e-05,0.00023,0,2e-05,4e-05,1e-05,1e-05,0.00021,0,5e-05,1e-05,1e-05,0,0,0
"55197",3e-05,2e-05,2e-05,1e-05,2e-05,5e-05,2e-05,2e-05,2e-05,3e-05,3e-05,1e-05,0,2e-05,2e-05,2e-05,3e-05,3e-05,2e-05,3e-05,4e-05,2e-05,2e-05,3e-05,2e-05,1e-05,1e-05,3e-05,4e-05,2e-05,1e-05,4e-05,1e-05,1e-05,4e-05,1e-05,8e-05,2e-05,0,0,3e-05,3e-05,4e-05,3e-05,3e-05,6e-05,1e-05,9e-05,3e-05,1e-05,0.00014,3e-05,4e-05,1e-05,1e-05,3e-05,5e-05,3e-05,4e-05,1e-05,1e-04
"416344",0,0,0,0,0,1e-05,0,0,0,2e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-05,0,0,0,0,1e-05,3e-05,0,0,0,0,0,0,0,0,0,0,0,1e-05,0,0,0,0,0
"489",0.00029,5e-05,7e-05,1e-05,0,0,5e-05,0,2e-05,0,0,0,0,8e-05,1e-05,5e-05,0.00011,1e-05,4e-05,1e-05,0,0,0,0,8e-05,0,0.00014,0,0,0.00034,1e-05,0,0,0,0,2e-05,2e-05,5e-05,0,0,1e-05,0,0,1e-05,1e-05,0,0,0,0,0,0,1e-05,0,0,0.00035,1e-05,1e-05,0,0,0,0
"488",0.00094,0.00042,0.00164,0.00023,0.00016,0.00036,0.00225,6e-05,0.00013,0.00089,0.00011,0.00028,0.00026,0.002,6e-05,0.00096,0.00088,0.00017,0.00415,6e-05,0.00032,0.00018,5e-05,9e-05,0.00095,4e-05,0.00014,0.00011,0.00018,0.00292,2e-04,0.00018,0.00061,0.00049,0.00012,0.00019,0.00078,0.00027,0.00083,0.00097,0.00012,7e-05,3e-05,0.00017,0.00016,0.00024,0.00021,3e-05,5e-05,0.00026,0.00023,8e-05,6e-05,0.0015,7e-04,0.00019,8e-05,0.00011,0.00221,1e-04,3e-04
"487",0.00026,4e-04,0.01579,0.00097,0.00164,0.00051,0.00755,0.00086,0.00045,0.00101,0.00077,6e-05,0.00015,0.00917,0.00112,0.02766,0.00178,0.00178,0.01505,0.00118,0.00014,0.00115,0.00061,0.00081,0.02136,0.00076,0.0191,0.00106,0.00183,0.00263,0.01145,0.00093,4e-04,0.00088,0.00018,0.00154,0.00112,0.00027,0.00194,0.00085,0.00142,0.00111,0.00024,0.00171,8e-04,0.0019,0.00025,0.00039,0.00062,0.00271,0.00119,0.00065,0.00073,0.00123,4e-04,0.00017,0.00094,0.00065,0.00425,0.00041,0.00027
"486",4e-05,9e-05,0.00024,7e-05,2e-05,7e-05,2e-04,2e-05,3e-05,2e-05,3e-05,3e-05,4e-05,0.00027,1e-05,0.00033,0.00027,4e-05,0.00015,2e-05,0.00011,2e-05,2e-05,2e-05,0.00017,1e-05,0.00031,4e-05,2e-05,0.00065,9e-05,3e-05,1e-05,1e-05,4e-05,4e-05,1e-05,7e-05,0.00027,2e-04,4e-05,3e-05,1e-05,0,4e-05,8e-05,4e-05,1e-05,1e-05,5e-05,3e-05,3e-05,1e-05,0.00014,5e-05,6e-05,2e-05,2e-05,4e-04,2e-05,1e-05
"485",0.00036,0.00026,0.00405,0.00039,1e-04,0.00052,0.00945,0.00013,0.00021,0.00269,0.00019,5e-05,0.00029,0.00175,8e-05,0.03868,0.00387,0.00034,0.00863,8e-05,6e-05,2e-04,0.00011,7e-05,0.01717,4e-05,0.02808,0.00014,0.00015,0.00036,0.00101,5e-05,0.00026,0.00018,0.00022,0.00068,0.00045,0.00034,0.00177,1e-05,0.00017,0.00012,2e-05,2e-05,1e-04,2e-04,0.00028,5e-05,7e-05,1e-04,7e-05,0.00013,0.00012,0.00214,1e-05,0.00018,0.00011,6e-05,0.01163,2e-05,0.00013
"484",0.00021,1e-04,0.00116,3e-05,2e-05,7e-05,0.00067,1e-05,2e-05,0.00024,2e-05,0.00016,6e-05,0.0012,1e-05,0.00053,2e-04,2e-05,0.00047,3e-05,3e-05,5e-05,1e-05,2e-05,0.00038,1e-05,6e-04,3e-05,2e-05,0.00095,2e-05,1e-05,8e-05,0.00013,3e-05,4e-05,0.00025,2e-05,0.00301,1e-05,3e-05,2e-05,1e-05,0,1e-05,5e-05,3e-05,0,1e-05,9e-05,1e-05,2e-05,2e-05,0.00032,0.00032,5e-05,2e-05,2e-05,0.00035,1e-05,3e-05
"1148157",0.00011,1e-05,1e-05,0.00123,0.00107,0,4e-05,0,0,3e-05,0,0,5e-05,1e-05,1e-05,0,2e-05,0.00011,0,0,3e-05,0,0,1e-05,1e-05,1e-05,0,0,0.00017,2e-05,1e-05,4e-05,9e-05,2e-05,2e-05,0,2e-05,3e-05,4e-05,0,0,1e-05,0,2e-05,0.00013,1e-05,0.00078,1e-05,0,1e-05,1e-05,1e-05,0,0,5e-05,0.00046,3e-05,0.00045,1e-05,5e-05,3e-05
"29379",0,2e-05,8e-05,5e-05,4e-05,7e-05,2e-05,1e-05,0,3e-05,1e-05,7e-05,1e-05,3e-05,1e-05,4e-05,1e-05,2e-05,2e-05,1e-05,0.00015,1e-05,1e-05,2e-05,3e-05,1e-05,0,2e-05,3e-05,6e-05,2e-05,5e-05,7e-05,6e-05,2e-05,1e-05,5e-05,7e-05,2e-05,5e-05,1e-05,1e-05,2e-05,3e-05,3e-05,3e-05,4e-05,1e-05,1e-05,2e-05,0,1e-05,1e-05,0.00015,7e-05,1e-05,1e-05,4e-05,2e-05,1e-05,3e-05
"507626",0.00015,1e-05,2e-05,1e-05,2e-05,1e-05,3e-05,1e-05,0,6e-05,1e-05,0,3e-05,1e-05,1e-05,1e-05,0.00062,1e-05,2e-05,1e-05,1e-05,1e-05,0,1e-05,1e-05,1e-05,0,2e-05,4e-05,1e-05,2e-05,4e-05,4e-05,2e-05,2e-05,1e-05,2e-05,1e-05,1e-05,3e-05,1e-05,1e-05,5e-05,1e-05,1e-05,3e-05,1e-05,0,1e-05,2e-05,2e-05,1e-05,1e-05,0,3e-05,2e-05,0,1e-05,3e-05,2e-05,1e-05
