"obs.tot"	"obs.groups"	"df"	"statistic"	"pvalue"
"GO:0050718"	126	3	2	9.3976457480409	0.00910598969246092
"GO:0051969"	126	3	2	27.1178634096587	1.29250067951198e-06
"GO:0060612"	126	3	2	27.1178634096587	1.29250067951198e-06
"GO:0070423"	126	3	2	27.1178634096587	1.29250067951198e-06
"GO:0099601"	126	3	2	27.1178634096587	1.29250067951198e-06
"GO:0061028"	126	3	2	16.1576278907917	0.00031003854007317
"GO:1903305"	126	3	2	16.1576278907917	0.00031003854007317
"GO:0051597"	126	3	2	15.1507367581306	0.000512931433785159
"GO:0008215"	126	3	2	2.95034536869847	0.228739223950505
"GO:0046651"	126	3	2	2.49643443828387	0.287016027698648
"GO:0019647"	126	3	2	20.3009678773329	3.90571758238568e-05
"GO:0019649"	126	3	2	20.3009678773329	3.90571758238568e-05
"GO:0035671"	126	3	2	25.0910731156698	3.56075998185318e-06
"GO:0048854"	126	3	2	25.0910731156698	3.56075998185318e-06
"GO:1901223"	126	3	2	25.0910731156698	3.56075998185318e-06
"GO:0006336"	126	3	2	17.0130004668697	0.000202150066394693
"GO:0016143"	126	3	2	16.1576848648953	0.000310029708115014
"GO:0016144"	126	3	2	16.1576848648953	0.000310029708115014
"GO:0019757"	126	3	2	16.1576848648953	0.000310029708115014
"GO:0019758"	126	3	2	16.1576848648953	0.000310029708115014
"GO:0019760"	126	3	2	16.1576848648953	0.000310029708115014
"GO:0019761"	126	3	2	16.1576848648953	0.000310029708115014
"GO:0042183"	126	3	2	29.0568100095533	4.90223216949107e-07
"GO:0004936"	126	3	2	10.5290902279114	0.00517174504797638
"GO:0030368"	126	3	2	10.5290902279114	0.00517174504797638
"GO:0035456"	126	3	2	9.66888628057173	0.00795111474788635
"GO:0035458"	126	3	2	9.66888628057173	0.00795111474788635
"GO:0008089"	126	3	2	43.2567896408517	4.04489709248086e-10
"GO:0022413"	126	3	2	31.8886571584804	1.18977840050316e-07
"GO:0030437"	126	3	2	31.8886571584804	1.18977840050316e-07
"GO:0034293"	126	3	2	31.8886571584804	1.18977840050316e-07
"GO:0043935"	126	3	2	31.8886571584804	1.18977840050316e-07
"GO:0048813"	126	3	2	31.8886571584804	1.18977840050316e-07
"GO:0034593"	126	3	2	52.2266915766785	4.56160861419293e-12
"GO:0060465"	126	3	2	49.6601486605039	1.64602236999597e-11
"GO:0017065"	126	3	2	29.7764603078099	3.42076940178144e-07
"GO:0017145"	126	3	2	29.7764603078099	3.42076940178144e-07
"GO:0031156"	126	3	2	29.7764603078099	3.42076940178144e-07
"GO:0051905"	126	3	2	29.7764603078099	3.42076940178144e-07
"GO:0055057"	126	3	2	29.7764603078099	3.42076940178144e-07
"GO:0071260"	126	3	2	29.7764603078099	3.42076940178144e-07
"GO:0047184"	126	3	2	25.230218243219	3.32145000592761e-06
"GO:1900746"	126	3	2	9.30673892605573	0.00952943868321759
"GO:1902547"	126	3	2	9.30673892605573	0.00952943868321759
"GO:0001895"	126	3	2	3.53931661001651	0.170391200699406
"GO:0006597"	126	3	2	2.95034536869847	0.228739223950505
"GO:0072009"	126	3	2	2.48213713921422	0.289075155915534
"GO:0072080"	126	3	2	2.48213713921422	0.289075155915534
"GO:0072170"	126	3	2	2.48213713921422	0.289075155915534
"GO:0072207"	126	3	2	2.48213713921422	0.289075155915534
"GO:0072234"	126	3	2	2.48213713921422	0.289075155915534
"GO:0072243"	126	3	2	2.48213713921422	0.289075155915534
"GO:0001909"	126	3	2	9.55584009681179	0.00841348041290578
"GO:0002228"	126	3	2	9.55584009681179	0.00841348041290578
"GO:0042267"	126	3	2	9.55584009681179	0.00841348041290578
"GO:0001012"	126	3	2	28.0522801178309	8.10074142988353e-07
"GO:0051293"	126	3	2	15.258795471263	0.000485953442668267
"GO:0051653"	126	3	2	15.258795471263	0.000485953442668267
"GO:2000059"	126	3	2	15.258795471263	0.000485953442668267
"GO:0002577"	126	3	2	15.258795471263	0.000485953442668267
"GO:0002578"	126	3	2	15.258795471263	0.000485953442668267
"GO:0003990"	126	3	2	11.2510429657651	0.00360468286538252
"GO:0060027"	126	3	2	11.1417211861124	0.00380720257024615
"GO:0036310"	126	3	2	23.6900408268265	7.17419201784305e-06
"GO:0000289"	126	3	2	31.4952343026794	1.44842752088873e-07
"GO:0016174"	126	3	2	28.4311784107288	6.70267329179814e-07
"GO:0001103"	126	3	2	9.64400798051355	0.00805063756347018
"GO:0003207"	126	3	2	10.2093202911247	0.00606840093773772
"GO:0003211"	126	3	2	10.2093202911247	0.00606840093773772
"GO:0005080"	126	3	2	10.2093202911247	0.00606840093773772
"GO:0006673"	126	3	2	9.64400798051355	0.00805063756347018
"GO:0021610"	126	3	2	9.64400798051355	0.00805063756347018
"GO:0021615"	126	3	2	9.64400798051355	0.00805063756347018
"GO:0021636"	126	3	2	9.64400798051355	0.00805063756347018
"GO:0021644"	126	3	2	9.64400798051355	0.00805063756347018
"GO:0030509"	126	3	2	10.2093202911247	0.00606840093773772
"GO:0033385"	126	3	2	6.68872973125934	0.0352826172455809
"GO:0033386"	126	3	2	6.68872973125934	0.0352826172455809
"GO:0040001"	126	3	2	10.2093202911247	0.00606840093773772
"GO:0046631"	126	3	2	10.2093202911247	0.00606840093773772
"GO:0047555"	126	3	2	6.68872973125934	0.0352826172455809
"GO:0055021"	126	3	2	10.2093202911247	0.00606840093773772
"GO:0060420"	126	3	2	10.2093202911247	0.00606840093773772
"GO:0070987"	126	3	2	10.2093202911247	0.00606840093773772
"GO:0090615"	126	3	2	9.64400798051355	0.00805063756347018
"GO:0005225"	126	3	2	12.9842421949881	0.00151533143117573
"GO:0035064"	126	3	2	21.0681004196208	2.66146109322426e-05
"GO:0140034"	126	3	2	21.0681004196208	2.66146109322426e-05
"GO:0002023"	126	3	2	46.0722776798203	9.89764829561258e-11
"GO:0016242"	126	3	2	46.0722776798203	9.89764829561258e-11
"GO:0019919"	126	3	2	46.0722776798203	9.89764829561258e-11
"GO:0035242"	126	3	2	46.0722776798203	9.89764829561258e-11
"GO:0035493"	126	3	2	46.0722776798203	9.89764829561258e-11
"GO:0048211"	126	3	2	46.0722776798203	9.89764829561258e-11
"GO:0048280"	126	3	2	46.0722776798203	9.89764829561258e-11
"GO:0048570"	126	3	2	46.0722776798203	9.89764829561258e-11
"GO:0050880"	126	3	2	46.0722776798203	9.89764829561258e-11
"GO:0075519"	126	3	2	46.0722776798203	9.89764829561258e-11
"GO:0075521"	126	3	2	46.0722776798203	9.89764829561258e-11
"GO:0090317"	126	3	2	46.0722776798203	9.89764829561258e-11
"GO:0097153"	126	3	2	46.0722776798203	9.89764829561258e-11
"GO:0019934"	126	3	2	8.07760005298157	0.0176186015910413
"GO:0000740"	126	3	2	9.78994580640266	0.0074841120166276
"GO:0034392"	126	3	2	9.78994580640266	0.0074841120166276
"GO:1905460"	126	3	2	9.78994580640266	0.0074841120166276
"GO:0051148"	126	3	2	34.5769985205335	3.1024169955502e-08
"GO:1903170"	126	3	2	5.92761531169416	0.0516219837350738
"GO:0010521"	126	3	2	23.6900408268265	7.17419201784305e-06
"GO:0009812"	126	3	2	29.0401395666751	4.9432641278385e-07
"GO:0042098"	126	3	2	9.33657735503286	0.00938832223433149
"GO:0018196"	126	3	2	52.4477101142543	4.08436413954263e-12
"GO:0005158"	126	3	2	52.2266915766785	4.56160861419293e-12
"GO:0001573"	126	3	2	28.9438958689953	5.18695965095817e-07
"GO:0003720"	126	3	2	28.9438958689953	5.18695965095817e-07
"GO:0006689"	126	3	2	28.9438958689953	5.18695965095817e-07
"GO:0016203"	126	3	2	28.9438958689953	5.18695965095817e-07
"GO:0042074"	126	3	2	28.9438958689953	5.18695965095817e-07
"GO:0043014"	126	3	2	28.9438958689953	5.18695965095817e-07
"GO:0046154"	126	3	2	28.9438958689953	5.18695965095817e-07
"GO:0048365"	126	3	2	28.9438958689953	5.18695965095817e-07
"GO:0050470"	126	3	2	28.9438958689953	5.18695965095817e-07
"GO:0050913"	126	3	2	28.9438958689953	5.18695965095817e-07
"GO:0051150"	126	3	2	28.9438958689953	5.18695965095817e-07
"GO:0051151"	126	3	2	28.9438958689953	5.18695965095817e-07
"GO:0051865"	126	3	2	28.9438958689953	5.18695965095817e-07
"GO:0061371"	126	3	2	28.9438958689953	5.18695965095817e-07
"GO:0070034"	126	3	2	28.9438958689953	5.18695965095817e-07
"GO:0072592"	126	3	2	28.9438958689953	5.18695965095817e-07
"GO:0007168"	126	3	2	29.7764603078099	3.42076940178144e-07
"GO:0048013"	126	3	2	29.7764603078099	3.42076940178144e-07
"GO:0090207"	126	3	2	29.7764603078099	3.42076940178144e-07
"GO:1903670"	126	3	2	26.5960686662077	1.67778794241679e-06
"GO:0032050"	126	3	2	24.4436273576968	4.92191104622149e-06
"GO:0030101"	126	3	2	9.52947065612729	0.0085251443102809
"GO:0070861"	126	3	2	38.2828143481705	4.86398792852665e-09
"GO:0008045"	126	3	2	27.1179590311182	1.29243888558855e-06
"GO:0015042"	126	3	2	22.1198683701444	1.57301046964267e-05
"GO:0050775"	126	3	2	8.91454196522725	0.0115939602726586
"GO:0015133"	126	3	2	20.6498264960934	3.28055369277896e-05
"GO:0015134"	126	3	2	20.6498264960934	3.28055369277896e-05
"GO:0015735"	126	3	2	20.6498264960934	3.28055369277896e-05
"GO:0015736"	126	3	2	20.6498264960934	3.28055369277896e-05
"GO:0015778"	126	3	2	20.6498264960934	3.28055369277896e-05
"GO:0005219"	126	3	2	14.2080438364277	0.000821793083185954
"GO:0043144"	126	3	2	15.5550907910681	0.000419039489471659
"GO:0048581"	126	3	2	9.0975447222612	0.0105801850608567
"GO:0035159"	126	3	2	15.7462028890338	0.000380851339310353
"GO:0001227"	126	3	2	18.3601478277806	0.000103072914348058
"GO:0070682"	126	3	2	20.6296619008889	3.3137965118056e-05
"GO:0098693"	126	3	2	21.4968431778786	2.14792847146849e-05
"GO:0008630"	126	3	2	20.4262202510799	3.66861915576292e-05
"GO:0070296"	126	3	2	22.2175077768829	1.49806095700793e-05
"GO:0070839"	126	3	2	20.4262202510799	3.66861915576292e-05
"GO:1901660"	126	3	2	20.4262202510799	3.66861915576292e-05
"GO:0001324"	126	3	2	21.6808663883734	1.95911388354771e-05
"GO:0003823"	126	3	2	21.6808663883734	1.95911388354771e-05
"GO:0004118"	126	3	2	21.6808663883734	1.95911388354771e-05
"GO:0008345"	126	3	2	25.1356318498067	3.48230570417037e-06
"GO:0009627"	126	3	2	26.905693418344	1.43715267742649e-06
"GO:0009742"	126	3	2	29.9998163604058	3.05930409680377e-07
"GO:0009884"	126	3	2	20.9390403717225	2.83886771027612e-05
"GO:0010112"	126	3	2	26.905693418344	1.43715267742649e-06
"GO:0010180"	126	3	2	30.9332379218233	1.9183715786456e-07
"GO:0010255"	126	3	2	29.9998163604058	3.05930409680377e-07
"GO:0030537"	126	3	2	25.1356318498067	3.48230570417037e-06
"GO:0045821"	126	3	2	29.9998163604058	3.05930409680377e-07
"GO:0050176"	126	3	2	16.868569285979	0.00021728848942678
"GO:1901672"	126	3	2	26.905693418344	1.43715267742649e-06
"GO:2000028"	126	3	2	26.905693418344	1.43715267742649e-06
"GO:0005214"	126	3	2	5.38499971592635	0.0677114585921246
"GO:0030048"	126	3	2	5.38499971592635	0.0677114585921246
"GO:0000414"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0000980"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0001109"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0001111"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0001112"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0001113"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0001120"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0002065"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0002583"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0002584"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0005176"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0005313"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0010037"	126	3	2	23.190609609253	9.20922549984698e-06
"GO:0019500"	126	3	2	23.190609609253	9.20922549984698e-06
"GO:0030059"	126	3	2	21.2795120705117	2.39448800098429e-05
"GO:0030159"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0030278"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0030431"	126	3	2	21.2795120705117	2.39448800098429e-05
"GO:0032364"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0032791"	126	3	2	23.190609609253	9.20922549984698e-06
"GO:0033483"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0035583"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0039588"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0040003"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0042761"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0043981"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0043982"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0043995"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0043996"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0048790"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0051124"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0060042"	126	3	2	23.190609609253	9.20922549984698e-06
"GO:0060563"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0070064"	126	3	2	21.2795120705117	2.39448800098429e-05
"GO:0071634"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0080167"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:0090295"	126	3	2	21.2795120705117	2.39448800098429e-05
"GO:0097063"	126	3	2	23.190609609253	9.20922549984698e-06
"GO:0098882"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:1902043"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:1902294"	126	3	2	21.2795120705117	2.39448800098429e-05
"GO:1902317"	126	3	2	21.2795120705117	2.39448800098429e-05
"GO:1902584"	126	3	2	21.2795120705117	2.39448800098429e-05
"GO:1902979"	126	3	2	21.2795120705117	2.39448800098429e-05
"GO:1903025"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:1904797"	126	3	2	21.2795120705117	2.39448800098429e-05
"GO:1990709"	126	3	2	26.4233784871815	1.82909500980827e-06
"GO:2000070"	126	3	2	21.2795120705117	2.39448800098429e-05
"GO:0035151"	126	3	2	16.8772584021576	0.000216346514676003
"GO:0071324"	126	3	2	5.70642897730666	0.0576586794926367
"GO:0071329"	126	3	2	5.70642897730666	0.0576586794926367
"GO:0097755"	126	3	2	49.2654423836315	2.00514189959329e-11
"GO:0031445"	126	3	2	19.3606288382446	6.25018489085727e-05
"GO:0120261"	126	3	2	19.3606288382446	6.25018489085727e-05
"GO:0001893"	126	3	2	25.6044329245052	2.75466020026634e-06
"GO:0004995"	126	3	2	22.1032896158625	1.58610394005433e-05
"GO:0007217"	126	3	2	22.1032896158625	1.58610394005433e-05
"GO:0018171"	126	3	2	25.6044329245052	2.75466020026634e-06
"GO:0019370"	126	3	2	22.1032896158625	1.58610394005433e-05
"GO:0042810"	126	3	2	22.1032896158625	1.58610394005433e-05
"GO:0042811"	126	3	2	22.1032896158625	1.58610394005433e-05
"GO:0051428"	126	3	2	22.1032896158625	1.58610394005433e-05
"GO:0051968"	126	3	2	28.4311784107288	6.70267329179814e-07
"GO:0061062"	126	3	2	22.1032896158625	1.58610394005433e-05
"GO:0061063"	126	3	2	22.1032896158625	1.58610394005433e-05
"GO:0071391"	126	3	2	22.1032896158625	1.58610394005433e-05
"GO:1904069"	126	3	2	22.1032896158625	1.58610394005433e-05
"GO:1904070"	126	3	2	22.1032896158625	1.58610394005433e-05
"GO:0018991"	126	3	2	25.60227152888	2.75763876469331e-06
"GO:0040025"	126	3	2	25.60227152888	2.75763876469331e-06
"GO:0009704"	126	3	2	25.6031720660425	2.75639736610154e-06
"GO:0050995"	126	3	2	25.60227152888	2.75763876469331e-06
"GO:0099162"	126	3	2	25.60227152888	2.75763876469331e-06
"GO:0031623"	126	3	2	47.2331322198499	5.53930982686145e-11
"GO:0042136"	126	3	2	47.2331322198499	5.53930982686145e-11
"GO:0001540"	126	3	2	52.7115514729028	3.57957965773e-12
"GO:0001881"	126	3	2	52.7115514729028	3.57957965773e-12
"GO:0016562"	126	3	2	52.7115514729028	3.57957965773e-12
"GO:0030942"	126	3	2	47.209665055098	5.60468858846936e-11
"GO:0071332"	126	3	2	47.9128611609682	3.94325073370067e-11
"GO:1903076"	126	3	2	47.209665055098	5.60468858846936e-11
"GO:0006977"	126	3	2	7.78114627730758	0.0204336313772163
"GO:0051403"	126	3	2	7.07243343166042	0.0291233006427022
"GO:0072431"	126	3	2	7.78114627730758	0.0204336313772163
"GO:1902400"	126	3	2	7.78114627730758	0.0204336313772163
"GO:0019158"	126	3	2	5.75652943144396	0.0562322571712608
"GO:0045898"	126	3	2	21.3836542038537	2.27299504071262e-05
"GO:0045899"	126	3	2	21.3836542038537	2.27299504071262e-05
"GO:0003351"	126	3	2	8.73834304103046	0.0126617262042403
"GO:0003383"	126	3	2	8.73834304103046	0.0126617262042403
"GO:0006858"	126	3	2	8.73834304103046	0.0126617262042403
"GO:0016476"	126	3	2	8.73834304103046	0.0126617262042403
"GO:0060287"	126	3	2	8.73834304103046	0.0126617262042403
"GO:0070252"	126	3	2	8.73834304103046	0.0126617262042403
"GO:0001205"	126	3	2	0.854765165436218	0.652213978692927
"GO:0001835"	126	3	2	0.854765165436218	0.652213978692927
"GO:0001941"	126	3	2	0.854765165436218	0.652213978692927
"GO:0004911"	126	3	2	0.854765165436218	0.652213978692927
"GO:0005109"	126	3	2	0.854765165436218	0.652213978692927
"GO:0006607"	126	3	2	0.854765165436218	0.652213978692927
"GO:0006610"	126	3	2	0.854765165436218	0.652213978692927
"GO:0006868"	126	3	2	0.854765165436218	0.652213978692927
"GO:0007395"	126	3	2	0.854765165436218	0.652213978692927
"GO:0007418"	126	3	2	0.854765165436218	0.652213978692927
"GO:0007561"	126	3	2	0.854765165436218	0.652213978692927
"GO:0018966"	126	3	2	0.854765165436218	0.652213978692927
"GO:0019135"	126	3	2	0.854765165436218	0.652213978692927
"GO:0019976"	126	3	2	0.854765165436218	0.652213978692927
"GO:0021696"	126	3	2	0.854765165436218	0.652213978692927
"GO:0021938"	126	3	2	0.854765165436218	0.652213978692927
"GO:0030279"	126	3	2	0.854765165436218	0.652213978692927
"GO:0030381"	126	3	2	0.854765165436218	0.652213978692927
"GO:0030899"	126	3	2	0.854765165436218	0.652213978692927
"GO:0030950"	126	3	2	0.854765165436218	0.652213978692927
"GO:0030952"	126	3	2	0.854765165436218	0.652213978692927
"GO:0032330"	126	3	2	0.854765165436218	0.652213978692927
"GO:0032331"	126	3	2	0.854765165436218	0.652213978692927
"GO:0032454"	126	3	2	0.854765165436218	0.652213978692927
"GO:0033169"	126	3	2	0.854765165436218	0.652213978692927
"GO:0033223"	126	3	2	0.854765165436218	0.652213978692927
"GO:0034769"	126	3	2	0.854765165436218	0.652213978692927
"GO:0035075"	126	3	2	0.854765165436218	0.652213978692927
"GO:0035112"	126	3	2	0.854765165436218	0.652213978692927
"GO:0035126"	126	3	2	0.854765165436218	0.652213978692927
"GO:0035188"	126	3	2	0.854765165436218	0.652213978692927
"GO:0038093"	126	3	2	0.854765165436218	0.652213978692927
"GO:0038110"	126	3	2	0.854765165436218	0.652213978692927
"GO:0039532"	126	3	2	0.854765165436218	0.652213978692927
"GO:0042207"	126	3	2	0.854765165436218	0.652213978692927
"GO:0042249"	126	3	2	0.854765165436218	0.652213978692927
"GO:0042478"	126	3	2	0.854765165436218	0.652213978692927
"GO:0042480"	126	3	2	0.854765165436218	0.652213978692927
"GO:0042733"	126	3	2	0.854765165436218	0.652213978692927
"GO:0043652"	126	3	2	0.854765165436218	0.652213978692927
"GO:0045314"	126	3	2	0.854765165436218	0.652213978692927
"GO:0045316"	126	3	2	0.854765165436218	0.652213978692927
"GO:0046528"	126	3	2	0.854765165436218	0.652213978692927
"GO:0046529"	126	3	2	0.854765165436218	0.652213978692927
"GO:0046532"	126	3	2	0.854765165436218	0.652213978692927
"GO:0046622"	126	3	2	0.854765165436218	0.652213978692927
"GO:0046843"	126	3	2	0.854765165436218	0.652213978692927
"GO:0046844"	126	3	2	0.854765165436218	0.652213978692927
"GO:0048803"	126	3	2	0.854765165436218	0.652213978692927
"GO:0048805"	126	3	2	0.854765165436218	0.652213978692927
"GO:0048808"	126	3	2	0.854765165436218	0.652213978692927
"GO:0050436"	126	3	2	0.854765165436218	0.652213978692927
"GO:0055023"	126	3	2	0.854765165436218	0.652213978692927
"GO:0060032"	126	3	2	0.854765165436218	0.652213978692927
"GO:0060043"	126	3	2	0.854765165436218	0.652213978692927
"GO:0060045"	126	3	2	0.854765165436218	0.652213978692927
"GO:0060421"	126	3	2	0.854765165436218	0.652213978692927
"GO:0060674"	126	3	2	0.854765165436218	0.652213978692927
"GO:0060976"	126	3	2	0.854765165436218	0.652213978692927
"GO:0061303"	126	3	2	0.854765165436218	0.652213978692927
"GO:0061817"	126	3	2	0.854765165436218	0.652213978692927
"GO:0071243"	126	3	2	0.854765165436218	0.652213978692927
"GO:0071276"	126	3	2	0.854765165436218	0.652213978692927
"GO:0071684"	126	3	2	0.854765165436218	0.652213978692927
"GO:0072498"	126	3	2	0.854765165436218	0.652213978692927
"GO:0090140"	126	3	2	0.854765165436218	0.652213978692927
"GO:0090251"	126	3	2	0.854765165436218	0.652213978692927
"GO:0090598"	126	3	2	0.854765165436218	0.652213978692927
"GO:0097090"	126	3	2	0.854765165436218	0.652213978692927
"GO:0097104"	126	3	2	0.854765165436218	0.652213978692927
"GO:0097105"	126	3	2	0.854765165436218	0.652213978692927
"GO:0098928"	126	3	2	0.854765165436218	0.652213978692927
"GO:0099526"	126	3	2	0.854765165436218	0.652213978692927
"GO:1901388"	126	3	2	0.854765165436218	0.652213978692927
"GO:1901629"	126	3	2	0.854765165436218	0.652213978692927
"GO:1901631"	126	3	2	0.854765165436218	0.652213978692927
"GO:1903684"	126	3	2	0.854765165436218	0.652213978692927
"GO:1903688"	126	3	2	0.854765165436218	0.652213978692927
"GO:1904377"	126	3	2	0.854765165436218	0.652213978692927
"GO:1904393"	126	3	2	0.854765165436218	0.652213978692927
"GO:1904395"	126	3	2	0.854765165436218	0.652213978692927
"GO:1990034"	126	3	2	0.854765165436218	0.652213978692927
"GO:2000345"	126	3	2	0.854765165436218	0.652213978692927
"GO:0000132"	126	3	2	0.854765165436218	0.652213978692927
"GO:0000388"	126	3	2	0.854765165436218	0.652213978692927
"GO:0000393"	126	3	2	0.854765165436218	0.652213978692927
"GO:0000578"	126	3	2	0.854765165436218	0.652213978692927
"GO:0000770"	126	3	2	0.854765165436218	0.652213978692927
"GO:0000829"	126	3	2	2.82180557802349	0.243922972741988
"GO:0000960"	126	3	2	2.82180557802349	0.243922972741988
"GO:0000962"	126	3	2	2.82180557802349	0.243922972741988
"GO:0001158"	126	3	2	2.82180557802349	0.243922972741988
"GO:0001507"	126	3	2	2.82180557802349	0.243922972741988
"GO:0001700"	126	3	2	1.03612744108489	0.595672821095708
"GO:0001838"	126	3	2	0.854765165436218	0.652213978692927
"GO:0001841"	126	3	2	0.854765165436218	0.652213978692927
"GO:0001919"	126	3	2	2.82180557802349	0.243922972741988
"GO:0002076"	126	3	2	2.82180557802349	0.243922972741988
"GO:0002225"	126	3	2	1.03612744108489	0.595672821095708
"GO:0002320"	126	3	2	0.854765165436218	0.652213978692927
"GO:0002328"	126	3	2	0.854765165436218	0.652213978692927
"GO:0002360"	126	3	2	0.854765165436218	0.652213978692927
"GO:0002589"	126	3	2	1.3918250227968	0.498619244583431
"GO:0002590"	126	3	2	1.3918250227968	0.498619244583431
"GO:0002760"	126	3	2	1.03612744108489	0.595672821095708
"GO:0002786"	126	3	2	1.03612744108489	0.595672821095708
"GO:0002803"	126	3	2	1.03612744108489	0.595672821095708
"GO:0002807"	126	3	2	1.03612744108489	0.595672821095708
"GO:0002808"	126	3	2	1.03612744108489	0.595672821095708
"GO:0002813"	126	3	2	1.03612744108489	0.595672821095708
"GO:0002922"	126	3	2	1.03612744108489	0.595672821095708
"GO:0003179"	126	3	2	0.854765165436218	0.652213978692927
"GO:0003181"	126	3	2	0.854765165436218	0.652213978692927
"GO:0003183"	126	3	2	0.854765165436218	0.652213978692927
"GO:0003206"	126	3	2	0.854765165436218	0.652213978692927
"GO:0003208"	126	3	2	0.854765165436218	0.652213978692927
"GO:0003215"	126	3	2	0.854765165436218	0.652213978692927
"GO:0003289"	126	3	2	0.854765165436218	0.652213978692927
"GO:0003357"	126	3	2	0.854765165436218	0.652213978692927
"GO:0003406"	126	3	2	1.03612744108489	0.595672821095708
"GO:0003876"	126	3	2	0.854765165436218	0.652213978692927
"GO:0004706"	126	3	2	1.03612744108489	0.595672821095708
"GO:0004757"	126	3	2	0.854765165436218	0.652213978692927
"GO:0004938"	126	3	2	1.3918250227968	0.498619244583431
"GO:0004983"	126	3	2	0.854765165436218	0.652213978692927
"GO:0005228"	126	3	2	1.22766521645402	0.541272403579705
"GO:0005979"	126	3	2	0.854765165436218	0.652213978692927
"GO:0006910"	126	3	2	0.854765165436218	0.652213978692927
"GO:0006958"	126	3	2	0.854765165436218	0.652213978692927
"GO:0006963"	126	3	2	1.03612744108489	0.595672821095708
"GO:0006964"	126	3	2	1.03612744108489	0.595672821095708
"GO:0007008"	126	3	2	0.854765165436218	0.652213978692927
"GO:0007039"	126	3	2	1.22766521645402	0.541272403579705
"GO:0007256"	126	3	2	1.03612744108489	0.595672821095708
"GO:0007446"	126	3	2	2.82180557802349	0.243922972741988
"GO:0007475"	126	3	2	0.854765165436218	0.652213978692927
"GO:0008356"	126	3	2	2.82180557802349	0.243922972741988
"GO:0008362"	126	3	2	0.854765165436218	0.652213978692927
"GO:0008419"	126	3	2	0.854765165436218	0.652213978692927
"GO:0008481"	126	3	2	1.03612744108489	0.595672821095708
"GO:0008595"	126	3	2	0.854765165436218	0.652213978692927
"GO:0009115"	126	3	2	0.854765165436218	0.652213978692927
"GO:0009608"	126	3	2	1.03612744108489	0.595672821095708
"GO:0009609"	126	3	2	1.03612744108489	0.595672821095708
"GO:0009626"	126	3	2	2.82180557802349	0.243922972741988
"GO:0009731"	126	3	2	0.854765165436218	0.652213978692927
"GO:0009732"	126	3	2	0.854765165436218	0.652213978692927
"GO:0009745"	126	3	2	0.854765165436218	0.652213978692927
"GO:0010128"	126	3	2	1.22766521645402	0.541272403579705
"GO:0010196"	126	3	2	0.854765165436218	0.652213978692927
"GO:0010322"	126	3	2	2.82180557802349	0.243922972741988
"GO:0010323"	126	3	2	2.82180557802349	0.243922972741988
"GO:0010621"	126	3	2	0.854765165436218	0.652213978692927
"GO:0010726"	126	3	2	0.854765165436218	0.652213978692927
"GO:0010752"	126	3	2	0.854765165436218	0.652213978692927
"GO:0010754"	126	3	2	0.854765165436218	0.652213978692927
"GO:0010824"	126	3	2	1.22766521645402	0.541272403579705
"GO:0010826"	126	3	2	1.22766521645402	0.541272403579705
"GO:0010962"	126	3	2	0.854765165436218	0.652213978692927
"GO:0014009"	126	3	2	0.854765165436218	0.652213978692927
"GO:0015143"	126	3	2	0.854765165436218	0.652213978692927
"GO:0015280"	126	3	2	1.22766521645402	0.541272403579705
"GO:0015714"	126	3	2	0.854765165436218	0.652213978692927
"GO:0015747"	126	3	2	0.854765165436218	0.652213978692927
"GO:0016131"	126	3	2	1.22766521645402	0.541272403579705
"GO:0016132"	126	3	2	1.22766521645402	0.541272403579705
