"obs.tot"	"obs.groups"	"df.between"	"df.within"	"statistic"	"pvalue"
"GO:0045182"	126	3	2	58.3680267320614	5.02600808633415	0.00968411518949292
"GO:0016775"	126	3	2	57.6730677157957	1.96810055535208	0.148994422415404
"GO:0015031"	126	3	2	61.1374287807118	4.31423566573624	0.0176730382080669
"GO:0008270"	126	3	2	59.4420904331614	3.50929474657846	0.0362576754907255
"GO:0008104"	126	3	2	61.6592013269638	6.3292870005775	0.00316140053701947
"GO:0033036"	126	3	2	61.6561555696624	6.32511767617046	0.00317243501445584
"GO:0045184"	126	3	2	61.6674402247837	6.35695927723799	0.00308946139858449
"GO:0016903"	126	3	2	62.4733318441778	5.06984549131189	0.00911225215856031
"GO:0003700"	126	3	2	59.4496719606982	4.75782272820527	0.0121144756533885
"GO:0004673"	126	3	2	57.590779258343	1.93713285901844	0.153392171340787
"GO:0019001"	126	3	2	63.0765058475632	2.77091138847842	0.0702371674765947
"GO:0032561"	126	3	2	63.0747377546892	2.76158120993351	0.0708424546504166
"GO:0001883"	126	3	2	63.0926416057237	2.70099487256194	0.074902445810014
"GO:0032550"	126	3	2	63.0930948408963	2.70017960692501	0.0749586611802523
"GO:0005525"	126	3	2	63.0915716885627	2.6994006161767	0.0750126566722721
"GO:0000096"	126	3	2	58.3398997187622	4.40838768677499	0.0164827753084186
"GO:0009066"	126	3	2	62.2721075471278	4.64470522161233	0.0131770706986277
"GO:1901607"	126	3	2	53.0469110412639	0.508658244554434	0.604204671553743
"GO:0006091"	126	3	2	62.4125322133525	6.79121910468641	0.00214514719059295
"GO:0006555"	126	3	2	56.710288102281	4.19013101016941	0.0200803828947058
"GO:0016757"	126	3	2	45.9886495894606	0.304580673612554	0.738908569019069
"GO:0044248"	126	3	2	58.6238818390586	2.41833364723658	0.0979065518718745
"GO:0004823"	126	3	2	81.9756763610298	1.11930451881987	0.331444774408489
"GO:0006429"	126	3	2	81.975674930349	1.11933182292038	0.33143596537676
"GO:0003924"	126	3	2	62.3558345786045	2.16529572572493	0.123265384069426
"GO:0030001"	126	3	2	59.9904271280168	4.27822086387132	0.0183276650783263
"GO:0008324"	126	3	2	61.9550014980756	5.79639036314742	0.00492477669150126
"GO:0008643"	126	3	2	53.6113296623856	2.28998487670214	0.111090968995637
"GO:0051082"	126	3	2	62.0344473194416	2.75806344227084	0.0712004654818427
"GO:0006820"	126	3	2	58.7870110173315	3.49728758257336	0.0367216339995676
"GO:0008237"	126	3	2	62.9964163191237	3.66301138083758	0.0312662687509824
"GO:0032787"	126	3	2	59.9928823961481	4.26599959943821	0.0185245878324221
"GO:0046034"	126	3	2	61.9205118478679	5.33069668683894	0.00731027107729635
"GO:0006414"	126	3	2	58.8175395538818	4.41131520830255	0.0164040575636807
"GO:0044255"	126	3	2	58.3913077030204	2.83001499842932	0.0671302939149091
"GO:0015399"	126	3	2	61.0367759650012	5.80165201349528	0.00493487254500804
"GO:0003746"	126	3	2	58.5372226187408	4.27593337986339	0.0184807313402637
"GO:0042626"	126	3	2	60.9590064820673	5.758002420005	0.00512215579591319
"GO:0006260"	126	3	2	63.2711563671492	5.26107281408061	0.00769821332313563
"GO:0009141"	126	3	2	58.1603974413381	1.76179752656357	0.180776978893261
"GO:0009142"	126	3	2	58.2689401855035	1.73304073022057	0.185731453453971
"GO:0009201"	126	3	2	58.4178181468213	1.6952831238023	0.192451622754368
"GO:0009199"	126	3	2	58.4267141782173	1.70057855451883	0.191489563385483
"GO:0009144"	126	3	2	58.7851414119273	1.68186697969094	0.194853293500309
"GO:0009205"	126	3	2	58.8988436853241	1.67252653941752	0.196565919380621
"GO:0009145"	126	3	2	58.8990698972	1.67257236687506	0.196557362256984
"GO:0009206"	126	3	2	58.8990698972	1.67257236687506	0.196557362256984
"GO:0140299"	126	3	2	57.6476636153124	1.8754576481786	0.162517911612941
"GO:0023014"	126	3	2	57.6494501058712	1.87886174848161	0.161999057057043
"GO:0000155"	126	3	2	57.6441845005259	1.87249842858065	0.162970657098543
"GO:0046039"	126	3	2	81.9649858477446	1.08662653481081	0.342162131873957
"GO:0006183"	126	3	2	81.9649748849808	1.08664910905967	0.342154608051073
"GO:0004386"	126	3	2	63.5263177187516	2.8960244914176	0.0625671778100999
"GO:0098655"	126	3	2	61.7412019336402	5.35709791173054	0.00715528689397163
"GO:0016810"	126	3	2	61.638281509084	4.8427953870715	0.0111313416082187
"GO:0022890"	126	3	2	61.9378090661103	6.32056187103584	0.00317715262366585
"GO:0044282"	126	3	2	57.7897052905346	2.22243170691386	0.117524615561865
"GO:0051301"	126	3	2	63.1549628839494	4.57072197471718	0.0139994319101497
"GO:0098660"	126	3	2	61.4803639977699	5.66718390149434	0.00550965763485853
"GO:0004175"	126	3	2	63.0215959459646	6.17417876470326	0.00355903385956942
"GO:0019842"	126	3	2	59.8119734739763	3.50957890168702	0.0362084675262976
"GO:0000287"	126	3	2	62.8582521673939	5.95164652215045	0.00429422643417795
"GO:0044272"	126	3	2	63.0974632357033	4.31419034786468	0.0175339084371338
"GO:0016052"	126	3	2	61.2467477498474	5.35832694457192	0.00716945959263734
"GO:1901565"	126	3	2	58.5012106423806	2.30048917747625	0.109207541961442
"GO:0009064"	126	3	2	58.8243613319938	3.02085644137786	0.0563828755732608
"GO:0016747"	126	3	2	61.0885337795808	4.63519254871985	0.0133604288544055
"GO:0015672"	126	3	2	61.1425978857981	5.12948069122544	0.00872169454046201
"GO:0006310"	126	3	2	62.0512183855452	4.55065663103154	0.0143164859457116
"GO:0042558"	126	3	2	62.4313714926617	4.32184701560277	0.0174625475394682
"GO:0006760"	126	3	2	61.6802851191321	4.1432951548128	0.0204937886311798
"GO:0008610"	126	3	2	58.139309826359	2.51867951642139	0.0893239035637912
"GO:0006575"	126	3	2	60.9030765241286	4.01498148857365	0.0230179511752266
"GO:0009132"	126	3	2	59.3709780092231	4.41830595021171	0.0162628601664472
"GO:0006090"	126	3	2	61.552932300417	4.55131042831522	0.0143405220697633
"GO:0022853"	126	3	2	61.0302670630681	4.18149423432557	0.0198659899612873
"GO:0000097"	126	3	2	61.5556563938131	4.89352293233663	0.0106587893938523
"GO:0098662"	126	3	2	61.7224059551511	5.97247562896182	0.00425465688516455
"GO:0009185"	126	3	2	59.1878038660548	4.39664950178952	0.0165863119291756
"GO:0016054"	126	3	2	57.419807996044	2.04830325077498	0.138271694299297
"GO:0009067"	126	3	2	63.2451901862108	4.04644106048742	0.0221989393460556
"GO:0009072"	126	3	2	45.1915897463049	0.192818246168233	0.825306701719785
"GO:0009135"	126	3	2	59.2710000559622	4.4088991595249	0.016404108446325
"GO:0009179"	126	3	2	59.2721076711675	4.41005337702575	0.0163875516915991
"GO:0046395"	126	3	2	57.3964669911432	2.04919062639593	0.138160962310853
"GO:0009073"	126	3	2	43.8817165306251	0.474263528558427	0.625495912645119
"GO:0008509"	126	3	2	57.9835590067521	2.28857393225825	0.110500609428914
"GO:0043565"	126	3	2	59.2589332062691	3.45707914406024	0.0380128913641646
"GO:0006730"	126	3	2	58.3769634687648	4.70321994459608	0.012770171580558
"GO:0009605"	126	3	2	60.7192426436528	3.46033966099286	0.0377432732803745
"GO:0016645"	126	3	2	62.2533990453155	4.11754284804652	0.0209197086426533
"GO:0016646"	126	3	2	58.830403246836	3.74118960500294	0.029549086818562
"GO:0034062"	126	3	2	59.67675963654	4.55202881715261	0.0144578224837724
"GO:0097747"	126	3	2	59.67675963654	4.55202881715261	0.0144578224837724
"GO:0003899"	126	3	2	59.5157698163449	4.55396657263301	0.0144447521802632
"GO:0009086"	126	3	2	59.4397551320972	4.95042491990974	0.0102665546046261
"GO:0046653"	126	3	2	59.7540494819266	3.79716644181944	0.0280281851473138
"GO:0035999"	126	3	2	56.1367139937851	3.22405772202094	0.0472665212617433
"GO:0046939"	126	3	2	59.4177744864934	4.43256346032867	0.0160588472076676
"GO:0006165"	126	3	2	59.4188882239164	4.43374429662785	0.0160422724819158
"GO:0009057"	126	3	2	63.0703178333421	3.89778091521165	0.0253476324417659
"GO:0015711"	126	3	2	59.2142743864854	3.43952867344559	0.038620227696958
"GO:0015103"	126	3	2	57.8953968749923	1.2493073230437	0.294316292623973
"GO:0022900"	126	3	2	61.5617991822781	6.31836616330627	0.00319272377713589
"GO:0046031"	126	3	2	59.3636153404798	4.42696867600956	0.0161412562811466
"GO:0006096"	126	3	2	59.3609478224337	4.42703206855074	0.016140564603339
"GO:0006757"	126	3	2	59.3609478224337	4.42703206855074	0.016140564603339
"GO:0015698"	126	3	2	57.3549349310272	1.41979730868868	0.25013126586646
"GO:0006631"	126	3	2	58.1039442747538	2.15146734156207	0.125489922233611
"GO:0004489"	126	3	2	56.4794696901364	2.65866762350214	0.0787990078553939
"GO:0022607"	126	3	2	60.5871951660131	5.90617994597362	0.004535626234528
"GO:0006633"	126	3	2	59.6255291325959	1.86853503377171	0.163275496121558
"GO:0072330"	126	3	2	61.2595411659602	2.53254527630368	0.087748356577847
"GO:0051649"	126	3	2	61.9492406919981	4.97222793092909	0.00993896796588196
"GO:0008033"	126	3	2	60.458665169542	2.86161642683596	0.0649488931010063
"GO:0007049"	126	3	2	63.2019010786321	4.55835159712564	0.014148673503366
"GO:0030246"	126	3	2	59.2894189043415	4.16534545361245	0.0202920668706871
"GO:0016835"	126	3	2	60.9835541149972	4.29797697099477	0.0179381615781038
"GO:0000041"	126	3	2	59.1497543390161	3.61980891105984	0.0328813436909788
"GO:0016624"	126	3	2	61.1544918082122	5.02692357080254	0.00952286866642937
"GO:0004527"	126	3	2	63.3534316043345	1.86860270643256	0.162746038232346
"GO:0015849"	126	3	2	58.9577232453052	3.27476556850182	0.0448105845627031
"GO:0016209"	126	3	2	60.2754187002962	1.83482874678985	0.168445429622386
"GO:0044419"	126	3	2	59.1253044125094	2.23675505403256	0.115766884361737
"GO:0046907"	126	3	2	61.8663985710927	4.86869036503866	0.0108724187142981
"GO:0016879"	126	3	2	60.3192281038983	3.49824757735378	0.0365233365274883
"GO:0006886"	126	3	2	61.6965069221576	4.53657374710424	0.0145164555153033
"GO:0042221"	126	3	2	62.1732930009784	5.11943657727849	0.0087463247815082
"GO:0051641"	126	3	2	61.3232408641655	6.5929301723094	0.00254982616125627
"GO:0016769"	126	3	2	60.5659515122783	2.87635320340637	0.0640668235016098
"GO:0008238"	126	3	2	63.3330595236614	4.92185424166681	0.0103075313931751
"GO:0046942"	126	3	2	58.8875840433331	3.13227867320471	0.0509649456566419
"GO:0008483"	126	3	2	60.6313378373426	2.90475802174804	0.0624186406865044
"GO:0051539"	126	3	2	61.4913492292576	4.23639687329474	0.018895199295171
"GO:0043648"	126	3	2	52.5599861252647	0.336300308407149	0.715934422925558
"GO:0015291"	126	3	2	59.4664479650476	3.95811846957231	0.0243326948837789
"GO:0017171"	126	3	2	61.9590499250464	6.23836224375628	0.00340130507975498
"GO:0008236"	126	3	2	61.9590437581524	6.238373400269	0.00340127365991177
"GO:0006952"	126	3	2	67.8588655206377	1.94675397363036	0.150626301219434
"GO:0098542"	126	3	2	67.8749998412437	1.95180390019075	0.149906833890436
"GO:0016620"	126	3	2	60.1659690511455	3.49732214942901	0.0365699373688953
"GO:0043207"	126	3	2	62.7144035018616	1.89885651635325	0.158249286823833
"GO:0009607"	126	3	2	62.6204847663412	1.94767393982702	0.15114791946616
"GO:0051707"	126	3	2	62.713135074225	1.90179707109536	0.15781131339446
"GO:0005996"	126	3	2	60.6899293600593	3.97407589725372	0.0238840019585471
"GO:0019318"	126	3	2	58.6559187786924	3.13161231993549	0.0510249481440636
"GO:0042578"	126	3	2	58.7658589763574	4.10714079775195	0.0214009750314764
"GO:0015706"	126	3	2	81.4159219901191	1.48847733836394	0.231793103246827
"GO:0015112"	126	3	2	81.4176210849447	1.48883221942102	0.231713634375531
"GO:0002252"	126	3	2	72.4628886362296	2.58281344763958	0.0825040969888994
"GO:0072527"	126	3	2	61.3175883108932	3.0233177184233	0.0559454429896666
"GO:0051607"	126	3	2	72.7458384795982	2.58157479598491	0.0825725967295157
"GO:0009615"	126	3	2	71.957641936652	2.63487376137593	0.0786412747420797
"GO:0002376"	126	3	2	66.4531044609886	2.54353872784238	0.0862174523076972
"GO:0009055"	126	3	2	61.3643579859528	6.23044995439047	0.00344005467173279
"GO:0015077"	126	3	2	61.3106282157089	5.13290891919781	0.00868779234394589
"GO:0016836"	126	3	2	60.628889770921	4.22482812996833	0.0191546957504494
"GO:1901681"	126	3	2	44.1409883259575	0.179728243529932	0.836105568871421
"GO:0016627"	126	3	2	51.1088696938954	0.0603794469858264	0.941474300545993
"GO:0042592"	126	3	2	62.8732139876307	4.10009274151107	0.0211967942095953
"GO:0016758"	126	3	2	44.0834605221844	0.279638775635588	0.75738787047837
"GO:0006006"	126	3	2	60.8014503324215	4.69698770140138	0.0126809152169023
"GO:0006022"	126	3	2	44.9429995128893	0.282626889406581	0.755130772924445
"GO:0022402"	126	3	2	63.0740105257317	3.83274466587063	0.02685921044489
"GO:0030203"	126	3	2	44.8716946608709	0.288269650625233	0.750937067442768
"GO:0000270"	126	3	2	44.7933986372952	0.291414981274851	0.748611297018523
"GO:0019725"	126	3	2	62.350708036077	3.73334365825911	0.0294168636074493
"GO:0005506"	126	3	2	60.12966590015	3.7686594082526	0.0287100424234022
"GO:0072528"	126	3	2	61.7656934764281	3.15065546674221	0.0497821691204299
"GO:0061024"	126	3	2	72.9159907869557	4.08598375620852	0.0207999361654124
"GO:0046873"	126	3	2	61.7413687317653	4.96115462751849	0.0100452700442314
"GO:0009628"	126	3	2	61.9923386738532	3.69115294055593	0.0305803119574034
"GO:0071709"	126	3	2	76.9071678770765	3.9888600802711	0.0224772119085081
"GO:0042625"	126	3	2	61.7784513017443	5.25973993019986	0.00777338558568814
"GO:1901361"	126	3	2	61.19591472979	2.40283127285125	0.098949004856227
"GO:0006865"	126	3	2	58.9375251004638	3.40472658878924	0.0398756846916105
"GO:0016628"	126	3	2	44.1773486821996	0.292454597775467	0.747863005347701
"GO:0090501"	126	3	2	63.2299268232536	2.45452295986509	0.0940525054954217
"GO:0070279"	126	3	2	59.1616153443188	2.54668689452947	0.0869020795174195
"GO:0030170"	126	3	2	59.1603700718712	2.54631957390537	0.0869316548320649
"GO:0009063"	126	3	2	57.4163512404677	2.02004637861654	0.141969425382636
"GO:0009095"	126	3	2	49.7217251049831	0.370697692535386	0.692144074515096
"GO:0009266"	126	3	2	59.4562592044811	4.67477203348268	0.0130142580819971
"GO:0019439"	126	3	2	59.5990435429194	2.66947583048266	0.0775679185668407
"GO:0004222"	126	3	2	61.7867868075206	3.35233141906429	0.0414769179638094
"GO:0015144"	126	3	2	56.3976307115916	3.49354950500524	0.0371235414705816
"GO:0046983"	126	3	2	58.9122471304703	3.08514714526194	0.0531814360482283
"GO:0016667"	126	3	2	63.4633438401045	2.91214640963263	0.0616570286992792
"GO:0009408"	126	3	2	59.1433909914418	4.66061426949342	0.0131954343322097
"GO:0044036"	126	3	2	43.9800502601467	0.244970750506358	0.783788313930597
"GO:0048519"	126	3	2	63.622960783469	2.22607526713158	0.116293158043837
"GO:0018202"	126	3	2	57.5415843372954	2.05507372546629	0.137381223283611
"GO:0018106"	126	3	2	57.5393027204379	2.05221441191586	0.137748722633513
"GO:0051287"	126	3	2	46.9374001852434	0.168317916819063	0.84559293635729
"GO:1901606"	126	3	2	57.4790800885131	2.08663394427045	0.133405520936821
"GO:0050661"	126	3	2	62.9061511926448	4.17982905358533	0.0197522864523934
"GO:0042026"	126	3	2	56.8854472916931	3.23918467866597	0.0465305858648282
"GO:0033013"	126	3	2	58.164967011514	1.61690633652728	0.207306267817391
"GO:0030247"	126	3	2	56.6862435466385	2.38753010018737	0.101035416531509
"GO:0016831"	126	3	2	60.5095527557861	4.64464384871455	0.0132883094853577
"GO:0033014"	126	3	2	58.3037033197049	1.68199304361092	0.194901928052149
"GO:0016866"	126	3	2	45.237183084852	0.506612310518272	0.605911061613293
"GO:0009252"	126	3	2	44.3979482779125	0.169935172567635	0.844265687401751
"GO:0006024"	126	3	2	44.4857409306674	0.165775007290655	0.847757794908818
"GO:0006023"	126	3	2	44.4866146782164	0.165694560494536	0.847825482429561
"GO:0045454"	126	3	2	60.925999726101	2.9805718998889	0.0582144013169424
"GO:0044038"	126	3	2	43.9861132985538	0.246107836772591	0.78290726954773
"GO:0070589"	126	3	2	43.9861132985538	0.246107836772591	0.78290726954773
"GO:0034219"	126	3	2	54.9476572951497	2.82592298748311	0.067891594695207
"GO:0006826"	126	3	2	57.8027880293689	2.55900466543894	0.0861223115935279
"GO:0016780"	126	3	2	63.2534645100223	3.29474390192536	0.043535156803773
"GO:0033218"	126	3	2	48.2884781502078	0.0968898288804144	0.907831999579394
"GO:0043177"	126	3	2	44.1900407528493	0.229024881736202	0.79624683452367
"GO:0031406"	126	3	2	44.1901128968286	0.229050217938186	0.796226866358507
"GO:0008144"	126	3	2	42.8501677428956	0.43839271014643	0.647933087635522
"GO:0033293"	126	3	2	42.7030891031402	0.434863880624517	0.650187367564139
"GO:0008658"	126	3	2	42.5851854711177	0.459584635459059	0.634641519722771
"GO:0046700"	126	3	2	62.4368960240554	2.65473558244516	0.0782476405776694
"GO:0008955"	126	3	2	45.541131808524	0.243400195537226	0.78497099589577
"GO:0016854"	126	3	2	58.5085693306696	1.9547191566449	0.15074216898319
"GO:0006220"	126	3	2	62.4286842673147	3.14548513720981	0.0499415786645504
"GO:0016855"	126	3	2	60.0634291706131	1.85883716950673	0.164708366912646
"GO:0009892"	126	3	2	62.4653021986448	3.42972100279227	0.0386136030362516
"GO:0070180"	126	3	2	56.567614333467	3.71702325365144	0.0304317298173183
"GO:0016765"	126	3	2	48.2600741776847	0.127936553874789	0.880206631529573
"GO:0044270"	126	3	2	61.9801631219356	2.60184078948072	0.0822187693983255
"GO:0004540"	126	3	2	62.8216508201542	2.49619830057511	0.0905391478850926
"GO:0016811"	126	3	2	60.8979838962132	5.07894659362371	0.00912023774622732
"GO:0010605"	126	3	2	62.8423311349808	3.48128915002735	0.0368244737118857
"GO:0016684"	126	3	2	62.2997103628918	1.98543641242498	0.145915343203734
"GO:0016407"	126	3	2	61.3436551507091	5.00747599879269	0.00967331058736139
"GO:0006644"	126	3	2	58.6018925041189	2.32061057845337	0.107174567076666
"GO:0009081"	126	3	2	59.98365734572	3.39686701484015	0.0400392131731113
"GO:0098656"	126	3	2	58.7137368557001	2.3952643095186	0.100002729189862
"GO:0006221"	126	3	2	62.5926030336615	3.23939611934955	0.0458452070462853
"GO:0043933"	126	3	2	63.3823599888108	5.93053654629276	0.00435512728170902
"GO:0035601"	126	3	2	74.1979101789327	0.958610487133693	0.388122263819921
"GO:0098732"	126	3	2	74.2830474536462	0.96944081311273	0.384041397111522
"GO:0046903"	126	3	2	57.4202693161727	1.59821753662635	0.211122203947137
"GO:0016791"	126	3	2	59.4765262628219	4.17832492406175	0.0200469161081795
"GO:1902600"	126	3	2	61.650965300866	6.16947274961652	0.00361090581563175
"GO:0046906"	126	3	2	61.5923949472711	6.17972346251882	0.00358184979037724
"GO:0010033"	126	3	2	63.2763218294037	3.46199191426529	0.0374273673176687
"GO:0004252"	126	3	2	61.3720187826081	6.26096054311503	0.00335373608883474
"GO:0015078"	126	3	2	61.7264381857413	5.42376845844811	0.00676108682281224
"GO:0071806"	126	3	2	58.9402643356765	2.59695795765918	0.0830061262613683
"GO:0042330"	126	3	2	57.1481488974055	1.85998392073449	0.16497642903713
"GO:0006935"	126	3	2	57.1418159735688	1.86250172020917	0.16458793163882
"GO:0140352"	126	3	2	57.4140104514988	1.62285383092345	0.2062551679627
"GO:0032940"	126	3	2	57.3863833202987	1.57894496427361	0.21501829083589
"GO:0002790"	126	3	2	57.3885306400749	1.57850003041755	0.215108664274506
"GO:0009306"	126	3	2	57.3885306400749	1.57850003041755	0.215108664274506
"GO:0035592"	126	3	2	57.3887010177287	1.57891227059473	0.215024602834601
"GO:0071692"	126	3	2	57.3887010177287	1.57891227059473	0.215024602834601
"GO:0045229"	126	3	2	61.9761079949623	3.52025914971543	0.0356406826025701
"GO:0016638"	126	3	2	62.3615692862511	2.67672855252183	0.0766876049858565
"GO:0016859"	126	3	2	62.9828523023349	5.17556889402046	0.00829759764990413
"GO:0018208"	126	3	2	63.0235616866815	5.13248638553691	0.00860865886193384
"GO:0000413"	126	3	2	63.0227989491554	5.1285201384983	0.00863810798914091
"GO:0003755"	126	3	2	63.0227989491554	5.1285201384983	0.00863810798914091
"GO:0071554"	126	3	2	61.9353981448568	3.57555924956477	0.0339193553410501
